date,close,open,high,low,volume,change
2015/8/18,23474.97 ,23956.86 ,24024.37 ,23464.35 ,1500000000,-1.43%
2015/8/17,23814.65 ,23945.60 ,23950.57 ,23699.84 ,1230000000,-0.74%
2015/8/14,23991.03 ,24055.02 ,24126.30 ,23957.36 ,1240000000,-0.12%
2015/8/13,24018.80 ,23935.48 ,24133.87 ,23860.82 ,1770000000,0.43%
2015/8/12,23916.02 ,24269.11 ,24324.19 ,23826.96 ,1910000000,-2.38%
2015/8/11,24498.21 ,24694.78 ,24924.07 ,24420.71 ,1660000000,-0.09%
2015/8/10,24521.12 ,24433.66 ,24602.67 ,24135.64 ,1250000000,-0.13%
2015/8/7,24552.47 ,24327.56 ,24641.93 ,24327.56 ,1140000000,0.73%
2015/8/6,24375.28 ,24527.74 ,24527.74 ,24320.75 ,1010000000,-0.57%
2015/8/5,24514.16 ,24466.30 ,24582.19 ,24420.95 ,1140000000,0.44%
2015/8/4,24406.12 ,24364.41 ,24519.35 ,24217.78 ,1260000000,-0.02%
2015/8/3,24411.42 ,24533.14 ,24533.14 ,24232.60 ,1510000000,-0.91%
2015/7/31,24636.28 ,24650.93 ,24661.19 ,24467.83 ,1410000000,0.56%
2015/7/30,24497.98 ,24822.42 ,24872.70 ,24478.07 ,1530000000,-0.49%
2015/7/29,24619.45 ,24630.44 ,24718.64 ,24444.47 ,1390000000,0.47%
2015/7/28,24503.94 ,24269.90 ,24947.35 ,24140.62 ,2200000000,0.62%
2015/7/27,24351.96 ,24906.78 ,24908.58 ,24282.21 ,2390000000,-3.09%
2015/7/24,25128.51 ,25279.95 ,25279.95 ,25073.20 ,1170000000,-1.06%
2015/7/23,25398.85 ,25308.55 ,25500.99 ,25250.36 ,1170000000,0.46%
2015/7/22,25282.62 ,25401.79 ,25401.79 ,25177.60 ,1340000000,-0.99%
2015/7/21,25536.43 ,25428.88 ,25634.32 ,25342.69 ,1160000000,0.52%
2015/7/20,25404.81 ,25540.31 ,25540.31 ,25298.96 ,1120000000,-0.04%
2015/7/17,25415.27 ,25246.64 ,25517.45 ,25183.86 ,1320000000,1.00%
2015/7/16,25162.78 ,24976.08 ,25170.35 ,24841.14 ,1430000000,0.43%
2015/7/15,25055.76 ,25219.45 ,25219.45 ,24862.65 ,1650000000,-0.26%
2015/7/14,25120.91 ,25184.06 ,25250.95 ,24906.47 ,2200000000,-0.41%
2015/7/13,25224.01 ,24709.58 ,25275.76 ,24596.44 ,2190000000,1.30%
2015/7/10,24901.28 ,24567.92 ,25015.17 ,24567.92 ,3330000000,2.08%
2015/7/9,24392.79 ,23435.50 ,24695.75 ,23332.90 ,4400000000,3.73%
2015/7/8,23516.56 ,24411.30 ,24411.30 ,22836.82 ,5610000000,-5.84%
2015/7/7,24975.31 ,25391.76 ,25439.34 ,24819.26 ,3110000000,-1.03%
2015/7/6,25236.28 ,26083.99 ,26261.53 ,24750.31 ,3620000000,-3.18%
2015/7/3,26064.11 ,26349.84 ,26402.85 ,25933.12 ,1950000000,-0.83%
2015/7/2,26282.32 ,26459.43 ,26459.43 ,26135.62 ,2250000000,0.12%
2015/6/30,26250.03 ,25944.03 ,26470.44 ,25885.66 ,2560000000,1.09%
2015/6/29,25966.98 ,26560.13 ,26631.51 ,25617.78 ,3120000000,-2.61%
2015/6/26,26663.87 ,27016.09 ,27016.09 ,26522.45 ,2550000000,-1.78%
2015/6/25,27145.75 ,27329.17 ,27350.49 ,27120.72 ,1970000000,-0.95%
2015/6/24,27404.97 ,27397.37 ,27470.50 ,27292.85 ,1710000000,0.26%
2015/6/23,27333.46 ,27126.47 ,27406.41 ,27008.51 ,2200000000,0.93%
2015/6/22,27080.85 ,26854.32 ,27166.52 ,26811.66 ,1470000000,1.20%
2015/6/19,26760.53 ,26885.73 ,27011.95 ,26701.72 ,2570000000,0.25%
2015/6/18,26694.66 ,26786.53 ,26873.67 ,26595.96 ,1520000000,-0.22%
2015/6/17,26753.79 ,26671.20 ,26880.79 ,26555.96 ,1880000000,0.70%
2015/6/16,26566.70 ,26807.67 ,26892.88 ,26553.04 ,1820000000,-1.10%
2015/6/15,26861.81 ,27095.18 ,27131.36 ,26841.52 ,1370000000,-1.53%
2015/6/12,27280.54 ,27082.60 ,27356.51 ,26987.52 ,1790000000,1.39%
2015/6/11,26907.85 ,26938.15 ,26991.51 ,26839.43 ,1720000000,0.83%
2015/6/10,26687.64 ,27052.79 ,27116.92 ,26573.96 ,2040000000,-1.12%
2015/6/9,26989.52 ,27295.88 ,27322.14 ,26971.57 ,2460000000,-1.20%
2015/6/8,27316.28 ,27147.24 ,27428.59 ,27060.24 ,2470000000,0.21%
2015/6/5,27260.16 ,27538.06 ,27646.72 ,27211.36 ,2300000000,-1.06%
2015/6/4,27551.89 ,27645.36 ,27854.74 ,27094.50 ,3160000000,-0.38%
2015/6/3,27657.47 ,27716.34 ,27767.23 ,27508.84 ,1790000000,0.69%
2015/6/2,27466.72 ,27473.45 ,27602.88 ,27348.13 ,1550000000,-0.47%
2015/6/1,27597.16 ,27373.06 ,27766.32 ,27241.95 ,2030000000,0.63%
2015/5/29,27424.19 ,27398.28 ,27604.27 ,27255.89 ,3140000000,-0.11%
2015/5/28,27454.31 ,28162.25 ,28162.25 ,27242.11 ,3160000000,-2.23%
2015/5/27,28081.21 ,28214.66 ,28214.66 ,27982.14 ,1920000000,-0.60%
2015/5/26,28249.86 ,28462.32 ,28524.60 ,28237.49 ,2750000000,0.92%
2015/5/22,27992.83 ,27723.67 ,28041.32 ,27696.97 ,1960000000,1.70%
2015/5/21,27523.72 ,27507.32 ,27611.72 ,27393.31 ,1260000000,-0.22%
2015/5/20,27585.05 ,27751.44 ,27751.44 ,27490.33 ,1520000000,-0.39%
2015/5/19,27693.54 ,27597.07 ,27765.55 ,27500.76 ,1610000000,0.37%
2015/5/18,27591.25 ,27792.44 ,27792.44 ,27435.57 ,1420000000,-0.83%
2015/5/15,27822.28 ,27459.58 ,27928.60 ,27315.10 ,1810000000,1.96%
2015/5/14,27286.55 ,27395.92 ,27397.67 ,27192.93 ,1570000000,0.14%
2015/5/13,27249.28 ,27473.50 ,27524.82 ,27191.03 ,2150000000,-0.58%
2015/5/12,27407.18 ,27664.18 ,27693.63 ,27395.91 ,1580000000,-1.12%
2015/5/11,27718.20 ,27837.04 ,27837.28 ,27582.23 ,1590000000,0.51%
2015/5/8,27577.34 ,27557.52 ,27652.62 ,27367.11 ,1870000000,1.05%
2015/5/7,27289.97 ,27567.62 ,27604.49 ,27207.28 ,1950000000,-1.27%
2015/5/6,27640.91 ,27698.10 ,28054.68 ,27570.41 ,2340000000,-0.41%
2015/5/5,27755.54 ,28295.72 ,28316.63 ,27598.17 ,2360000000,-1.31%
2015/5/4,28123.82 ,28231.26 ,28343.74 ,28017.20 ,2060000000,-0.03%
2015/4/30,28133.00 ,28289.14 ,28317.87 ,27997.90 ,2640000000,-0.94%
2015/4/29,28400.34 ,28453.10 ,28453.10 ,28201.76 ,2160000000,-0.15%
2015/4/28,28442.75 ,28448.22 ,28548.45 ,28251.99 ,3140000000,0.03%
2015/4/27,28433.59 ,28245.14 ,28588.52 ,28245.14 ,2880000000,1.33%
2015/4/24,28060.98 ,27978.39 ,28089.37 ,27591.57 ,2490000000,0.84%
2015/4/23,27827.70 ,28112.38 ,28213.63 ,27804.03 ,2520000000,-0.38%
2015/4/22,27933.85 ,27821.32 ,28048.46 ,27727.86 ,2440000000,0.30%
2015/4/21,27850.49 ,27404.15 ,27925.36 ,27404.15 ,2820000000,2.79%
2015/4/20,27094.93 ,27770.79 ,27770.79 ,26959.77 ,3480000000,-2.02%
2015/4/17,27653.12 ,27808.24 ,27969.41 ,27597.68 ,3200000000,-0.31%
2015/4/16,27739.71 ,27557.29 ,27787.98 ,27470.10 ,3370000000,0.44%
2015/4/15,27618.82 ,27693.25 ,27807.98 ,27442.52 ,4050000000,0.21%
2015/4/14,27561.49 ,27688.26 ,27915.01 ,27483.45 ,3890000000,-1.62%
2015/4/13,28016.34 ,27374.33 ,28031.96 ,27304.12 ,4870000000,2.73%
2015/4/10,27272.39 ,27373.68 ,27373.68 ,26812.75 ,3440000000,1.22%
2015/4/9,26944.39 ,26913.28 ,27922.67 ,26732.23 ,5180000000,2.70%
2015/4/8,26236.86 ,25708.24 ,26247.63 ,25640.04 ,4230000000,3.80%
2015/4/2,25275.64 ,25214.33 ,25297.80 ,25152.57 ,2170000000,0.77%
2015/4/1,25082.75 ,24955.20 ,25099.06 ,24926.11 ,1770000000,0.73%
2015/3/31,24900.89 ,25113.20 ,25113.20 ,24876.37 ,2640000000,0.18%
2015/3/30,24855.12 ,24727.46 ,24949.35 ,24725.52 ,2650000000,1.51%
2015/3/27,24486.20 ,24541.44 ,24549.88 ,24420.47 ,1660000000,-0.04%
2015/3/26,24497.08 ,24442.51 ,24592.01 ,24399.84 ,1390000000,-0.13%
2015/3/25,24528.23 ,24410.53 ,24613.69 ,24377.92 ,1470000000,0.53%
2015/3/24,24399.60 ,24484.68 ,24490.15 ,24294.95 ,1610000000,-0.39%
2015/3/23,24494.51 ,24538.34 ,24559.77 ,24436.42 ,1510000000,0.49%
2015/3/20,24375.24 ,24417.53 ,24524.55 ,24351.50 ,2070000000,-0.38%
2015/3/19,24468.89 ,24325.56 ,24500.23 ,24248.84 ,1880000000,1.45%
2015/3/18,24120.08 ,23938.63 ,24210.75 ,23938.63 ,1720000000,0.91%
2015/3/17,23901.49 ,24106.47 ,24106.47 ,23822.78 ,1230000000,-0.20%
2015/3/16,23949.55 ,23771.40 ,23970.05 ,23711.27 ,1220000000,0.53%
2015/3/13,23823.21 ,23808.97 ,23918.71 ,23790.83 ,1590000000,0.11%
2015/3/12,23797.96 ,23709.17 ,23880.25 ,23677.06 ,1670000000,0.34%
2015/3/11,23717.97 ,23807.10 ,23899.86 ,23703.84 ,1680000000,-0.75%
2015/3/10,23896.98 ,24150.68 ,24152.40 ,23869.82 ,1520000000,-0.94%
2015/3/9,24123.05 ,23982.50 ,24205.86 ,23910.16 ,1620000000,-0.17%
2015/3/6,24164.00 ,24235.76 ,24294.36 ,24126.09 ,1620000000,-0.12%
2015/3/5,24193.04 ,24274.90 ,24393.85 ,24133.71 ,1920000000,-1.11%
2015/3/4,24465.38 ,24656.94 ,24705.96 ,24439.29 ,1620000000,-0.96%
2015/3/3,24702.78 ,24984.62 ,24984.62 ,24663.43 ,1550000000,-0.74%
2015/3/2,24887.44 ,24996.76 ,24997.83 ,24715.38 ,1590000000,0.26%
2015/2/27,24823.29 ,24902.61 ,25101.96 ,24815.03 ,1550000000,-0.32%
2015/2/26,24902.06 ,24718.28 ,24998.64 ,24709.56 ,1860000000,0.50%
2015/2/25,24778.28 ,24822.28 ,24869.37 ,24691.78 ,1430000000,0.11%
2015/2/24,24750.07 ,24776.72 ,24808.30 ,24673.93 ,1110000000,-0.35%
2015/2/23,24836.76 ,24916.24 ,24916.24 ,24664.68 ,1050000000,0.02%
2015/2/18,24832.08 ,24836.05 ,24871.79 ,24806.06 ,975870000,0.19%
2015/2/17,24784.88 ,24653.88 ,24855.75 ,24653.88 ,822900000,0.24%
2015/2/16,24726.53 ,24717.49 ,24771.60 ,24687.15 ,955270000,0.18%
2015/2/13,24682.54 ,24535.66 ,24702.54 ,24521.13 ,1340000000,1.07%
2015/2/12,24422.15 ,24377.59 ,24514.49 ,24226.29 ,1470000000,0.44%
2015/2/11,24315.02 ,24512.62 ,24551.74 ,24266.68 ,1300000000,-0.87%
2015/2/10,24528.10 ,24475.04 ,24583.79 ,24422.85 ,1060000000,0.03%
2015/2/9,24521.00 ,24529.55 ,24657.87 ,24449.48 ,1330000000,-0.64%
2015/2/6,24679.39 ,24843.20 ,24843.20 ,24645.76 ,1440000000,-0.35%
2015/2/5,24765.49 ,25048.26 ,25048.26 ,24642.81 ,2420000000,0.35%
2015/2/4,24679.76 ,24750.76 ,24824.58 ,24642.50 ,1840000000,0.51%
2015/2/3,24554.78 ,24542.49 ,24602.60 ,24327.51 ,1550000000,0.29%
2015/2/2,24484.74 ,24347.27 ,24506.81 ,24324.37 ,1620000000,-0.09%
2015/1/30,24507.05 ,24771.37 ,24771.37 ,24450.05 ,1480000000,-0.36%
2015/1/29,24595.85 ,24645.20 ,24739.22 ,24524.18 ,1920000000,-1.07%
2015/1/28,24861.81 ,24799.98 ,24983.89 ,24716.68 ,1400000000,0.22%
2015/1/27,24807.28 ,24995.08 ,24995.08 ,24672.76 ,1710000000,-0.41%
2015/1/26,24909.90 ,24907.19 ,24916.49 ,24761.55 ,1360000000,0.24%
2015/1/23,24850.45 ,24807.36 ,24896.22 ,24726.77 ,2450000000,1.34%
2015/1/22,24522.63 ,24480.02 ,24589.62 ,24438.98 ,1730000000,0.70%
2015/1/21,24352.58 ,24036.41 ,24373.28 ,24016.63 ,1900000000,1.68%
2015/1/20,23951.16 ,23798.46 ,23997.31 ,23747.92 ,1630000000,0.90%
2015/1/19,23738.49 ,23971.23 ,24049.55 ,23590.05 ,3040000000,-1.51%
2015/1/16,24103.52 ,24196.85 ,24253.09 ,24086.21 ,1720000000,-1.02%
2015/1/15,24350.91 ,24169.35 ,24369.00 ,24070.39 ,1750000000,0.99%
2015/1/14,24112.60 ,24276.33 ,24326.70 ,24056.22 ,1510000000,-0.43%
2015/1/13,24215.97 ,23908.23 ,24254.11 ,23908.23 ,1390000000,0.79%
2015/1/12,24026.46 ,24118.59 ,24118.59 ,23905.01 ,1410000000,0.45%
2015/1/9,23919.95 ,24049.70 ,24169.06 ,23859.49 ,2330000000,0.35%
2015/1/8,23835.53 ,23920.35 ,23941.64 ,23719.05 ,2010000000,0.65%
2015/1/7,23681.26 ,23396.70 ,23715.71 ,23332.03 ,2180000000,0.83%
2015/1/6,23485.41 ,23515.13 ,23611.00 ,23312.50 ,2620000000,-0.99%
2015/1/5,23721.32 ,23699.19 ,23998.87 ,23655.52 ,2590000000,-0.57%
2015/1/2,23857.82 ,23683.63 ,23867.46 ,23635.60 ,1800000000,1.07%
2014/12/31,23605.04 ,23480.81 ,23632.35 ,23464.25 ,1050000000,0.44%
2014/12/30,23501.10 ,23853.13 ,23853.13 ,23442.55 ,1770000000,-1.14%
2014/12/29,23773.18 ,23694.53 ,23867.46 ,23694.53 ,2130000000,1.82%
2014/12/24,23349.34 ,23290.42 ,23421.10 ,23290.42 ,740670000,0.07%
2014/12/23,23333.69 ,23423.33 ,23495.62 ,23269.43 ,1760000000,-0.32%
2014/12/22,23408.57 ,23264.05 ,23478.90 ,23264.05 ,3000000000,1.26%
2014/12/19,23116.63 ,23158.27 ,23189.60 ,23041.37 ,2310000000,1.25%
2014/12/18,22832.21 ,22878.34 ,22935.05 ,22736.89 ,2310000000,1.09%
2014/12/17,22585.84 ,22697.68 ,22726.56 ,22529.75 ,2560000000,-0.37%
2014/12/16,22670.50 ,22877.30 ,22944.28 ,22641.06 ,2160000000,-1.55%
2014/12/15,23027.85 ,22977.84 ,23067.67 ,22856.02 ,1660000000,-0.95%
2014/12/12,23249.20 ,23328.99 ,23445.96 ,23230.03 ,1640000000,-0.27%
2014/12/11,23312.54 ,23269.51 ,23382.83 ,23169.67 ,2430000000,-0.90%
2014/12/10,23524.52 ,23442.69 ,23656.51 ,23345.89 ,2310000000,0.16%
2014/12/9,23485.83 ,23910.41 ,23934.02 ,23399.87 ,3870000000,-2.34%
2014/12/8,24047.67 ,24113.14 ,24189.59 ,24012.15 ,3830000000,0.19%
2014/12/5,24002.64 ,23907.78 ,24170.05 ,23772.84 ,5030000000,0.71%
2014/12/4,23832.56 ,23554.81 ,23844.24 ,23456.71 ,3560000000,1.72%
2014/12/3,23428.62 ,23756.05 ,23921.76 ,23378.81 ,3220000000,-0.95%
2014/12/2,23654.30 ,23400.11 ,23784.95 ,23293.81 ,2840000000,1.23%
2014/12/1,23367.45 ,23678.00 ,23731.76 ,23318.48 ,3140000000,-2.58%
2014/11/28,23987.45 ,23982.29 ,24117.16 ,23887.63 ,3150000000,-0.07%
2014/11/27,24004.28 ,24169.85 ,24228.11 ,23962.44 ,1810000000,-0.45%
2014/11/26,24111.98 ,23833.19 ,24176.64 ,23799.42 ,2230000000,1.12%
2014/11/25,23843.91 ,23841.16 ,23935.07 ,23809.51 ,2080000000,-0.21%
2014/11/24,23893.14 ,23883.32 ,23936.34 ,23823.56 ,2860000000,1.95%
2014/11/21,23437.12 ,23353.72 ,23508.02 ,23301.48 ,1520000000,0.37%
2014/11/20,23349.64 ,23401.00 ,23461.02 ,23252.63 ,1350000000,-0.10%
2014/11/19,23373.31 ,23466.07 ,23572.21 ,23341.16 ,1410000000,-0.66%
2014/11/18,23529.17 ,23868.90 ,23881.01 ,23483.19 ,1540000000,-1.13%
2014/11/17,23797.08 ,24313.06 ,24313.06 ,23787.28 ,1730000000,-1.21%
2014/11/14,24087.38 ,24048.36 ,24102.70 ,23966.80 ,1490000000,0.28%
2014/11/13,24019.94 ,23854.33 ,24097.92 ,23850.39 ,2060000000,0.34%
2014/11/12,23938.18 ,23883.31 ,23999.97 ,23801.73 ,1790000000,0.55%
2014/11/11,23808.28 ,23809.41 ,23931.45 ,23760.53 ,3420000000,0.27%
2014/11/10,23744.70 ,24074.85 ,24110.24 ,23703.72 ,1970000000,0.83%
2014/11/7,23550.24 ,23607.65 ,23831.25 ,23430.20 ,1610000000,-0.42%
2014/11/6,23649.31 ,23737.76 ,23775.73 ,23623.41 ,1060000000,-0.20%
2014/11/5,23695.62 ,23846.84 ,23846.84 ,23623.14 ,1360000000,-0.63%
2014/11/4,23845.66 ,23849.72 ,24016.42 ,23815.85 ,1320000000,-0.29%
2014/11/3,23915.97 ,24133.45 ,24133.45 ,23875.09 ,1330000000,-0.34%
2014/10/31,23998.06 ,23913.69 ,24046.40 ,23850.70 ,2060000000,1.25%
2014/10/30,23702.04 ,23841.74 ,23841.74 ,23615.10 ,1610000000,-0.49%
2014/10/29,23819.87 ,23703.95 ,23855.67 ,23699.56 ,2020000000,1.27%
2014/10/28,23520.36 ,23189.83 ,23570.92 ,23189.83 ,1890000000,1.63%
2014/10/27,23143.23 ,23275.40 ,23275.40 ,23012.80 ,1230000000,-0.68%
2014/10/24,23302.20 ,23311.88 ,23352.59 ,23157.48 ,1200000000,-0.13%
2014/10/23,23333.18 ,23296.00 ,23397.17 ,23221.69 ,1040000000,-0.30%
2014/10/22,23403.97 ,23300.45 ,23460.77 ,23193.48 ,1730000000,1.37%
2014/10/21,23088.58 ,23073.36 ,23231.52 ,22964.92 ,1030000000,0.08%
2014/10/20,23070.26 ,23239.78 ,23290.42 ,23052.31 ,1180000000,0.20%
2014/10/17,23023.21 ,22904.11 ,23148.96 ,22888.76 ,1850000000,0.53%
2014/10/16,22900.94 ,22913.50 ,23040.31 ,22868.02 ,1530000000,-1.03%
2014/10/15,23140.05 ,23087.50 ,23238.04 ,22992.93 ,1440000000,0.40%
2014/10/14,23047.97 ,23064.92 ,23409.96 ,23040.80 ,1530000000,-0.41%
2014/10/13,23143.38 ,22884.00 ,23273.04 ,22871.27 ,1410000000,0.24%
2014/10/10,23088.54 ,23198.80 ,23237.40 ,23071.27 ,1400000000,-1.90%
2014/10/9,23534.53 ,23461.35 ,23581.35 ,23437.87 ,1130000000,1.17%
2014/10/8,23263.33 ,23221.76 ,23369.39 ,23184.15 ,1250000000,-0.68%
2014/10/7,23422.52 ,23224.22 ,23517.85 ,23209.77 ,1640000000,0.46%
2014/10/6,23315.04 ,23053.79 ,23441.27 ,22988.64 ,1640000000,1.09%
2014/10/3,23064.56 ,22691.59 ,23147.85 ,22565.60 ,2580000000,0.57%
2014/9/30,22932.98 ,23137.26 ,23137.26 ,22855.04 ,2190000000,-1.28%
2014/9/29,23229.21 ,23399.51 ,23399.51 ,23095.78 ,2230000000,-1.90%
2014/9/26,23678.41 ,23581.56 ,23717.08 ,23555.62 ,1340000000,-0.38%
2014/9/25,23768.13 ,24048.38 ,24058.02 ,23754.33 ,1570000000,-0.64%
2014/9/24,23921.61 ,23788.98 ,24016.41 ,23788.98 ,1370000000,0.35%
2014/9/23,23837.07 ,23882.59 ,24012.06 ,23825.96 ,1420000000,-0.49%
2014/9/22,23955.49 ,24072.18 ,24082.62 ,23949.29 ,1720000000,-1.44%
2014/9/19,24306.16 ,24334.65 ,24419.85 ,24155.62 ,1920000000,0.57%
2014/9/18,24168.72 ,24294.64 ,24294.64 ,24103.53 ,1460000000,-0.85%
2014/9/17,24376.41 ,24380.28 ,24470.26 ,24339.53 ,1790000000,1.00%
2014/9/16,24136.01 ,24318.82 ,24405.98 ,24117.60 ,1280000000,-0.91%
2014/9/15,24356.99 ,24410.38 ,24471.80 ,24300.57 ,1480000000,-0.97%
2014/9/12,24595.32 ,24620.19 ,24701.43 ,24487.94 ,1230000000,-0.27%
2014/9/11,24662.64 ,24701.73 ,24782.95 ,24589.90 ,1440000000,-0.17%
2014/9/10,24705.36 ,24969.39 ,24969.39 ,24681.19 ,1750000000,-1.93%
2014/9/8,25190.45 ,25293.09 ,25293.09 ,25074.02 ,1270000000,-0.20%
2014/9/5,25240.15 ,25356.56 ,25356.56 ,25171.59 ,2160000000,-0.23%
2014/9/4,25297.92 ,25268.44 ,25362.98 ,25193.37 ,1980000000,-0.08%
2014/9/3,25317.95 ,24786.04 ,25325.16 ,24751.72 ,2540000000,2.30%
2014/9/2,24749.02 ,24699.76 ,24816.89 ,24576.23 ,1650000000,-0.01%
2014/9/1,24752.09 ,24703.74 ,24891.27 ,24696.18 ,1450000000,0.04%
2014/8/29,24742.06 ,24748.19 ,24814.27 ,24630.80 ,1710000000,0.00%
2014/8/28,24741.00 ,25055.81 ,25055.81 ,24679.10 ,1530000000,-0.71%
2014/8/27,24918.75 ,25134.49 ,25160.68 ,24883.46 ,1470000000,-0.62%
2014/8/26,25074.50 ,25147.75 ,25188.31 ,25068.98 ,1250000000,-0.37%
2014/8/25,25166.91 ,25049.96 ,25243.16 ,24946.85 ,1330000000,0.22%
2014/8/22,25112.23 ,25113.73 ,25132.93 ,25025.94 ,1180000000,0.47%
2014/8/21,24994.10 ,25142.34 ,25142.34 ,24896.20 ,1460000000,-0.66%
2014/8/20,25159.76 ,25156.95 ,25190.03 ,25056.71 ,1240000000,0.15%
2014/8/19,25122.95 ,25045.55 ,25201.21 ,24909.26 ,1470000000,0.67%
2014/8/18,24955.46 ,24943.60 ,24978.94 ,24765.03 ,1280000000,0.00%
2014/8/15,24954.94 ,24969.72 ,25010.31 ,24872.71 ,1150000000,0.62%
2014/8/14,24801.36 ,24894.18 ,24964.42 ,24721.87 ,1460000000,-0.36%
2014/8/13,24890.34 ,24726.24 ,24907.11 ,24611.22 ,1470000000,0.81%
2014/8/12,24689.41 ,24668.57 ,24691.66 ,24552.42 ,1030000000,0.18%
2014/8/11,24646.02 ,24533.34 ,24671.33 ,24491.02 ,1130000000,1.29%
2014/8/8,24331.41 ,24307.10 ,24493.01 ,24190.93 ,1340000000,-0.23%
2014/8/7,24387.56 ,24498.83 ,24502.30 ,24364.58 ,1230000000,-0.80%
2014/8/6,24584.13 ,24558.82 ,24589.71 ,24397.41 ,1170000000,-0.26%
2014/8/5,24648.26 ,24679.11 ,24679.11 ,24494.09 ,1250000000,0.20%
2014/8/4,24600.08 ,24590.11 ,24690.60 ,24558.37 ,1180000000,0.28%
2014/8/1,24532.43 ,24594.23 ,24731.52 ,24485.73 ,1760000000,-0.91%
2014/7/31,24756.85 ,24805.75 ,24893.74 ,24661.57 ,1940000000,0.10%
2014/7/30,24732.21 ,24704.58 ,24912.22 ,24660.35 ,2520000000,0.37%
2014/7/29,24640.53 ,24526.63 ,24666.96 ,24437.10 ,2000000000,0.87%
2014/7/28,24428.63 ,24249.27 ,24501.13 ,24248.36 ,1970000000,0.88%
2014/7/25,24216.01 ,24247.20 ,24247.20 ,24088.99 ,1640000000,0.31%
2014/7/24,24141.50 ,24080.61 ,24150.00 ,24005.25 ,1930000000,0.71%
2014/7/23,23971.87 ,23841.22 ,23975.74 ,23834.39 ,1810000000,0.80%
2014/7/22,23782.11 ,23465.81 ,23803.17 ,23423.34 ,1860000000,1.69%
2014/7/21,23387.14 ,23484.53 ,23498.35 ,23372.63 ,1040000000,-0.29%
2014/7/18,23454.79 ,23316.46 ,23460.13 ,23240.61 ,913310000,-0.28%
2014/7/17,23520.87 ,23583.35 ,23583.35 ,23421.99 ,1090000000,-0.01%
2014/7/16,23523.28 ,23490.43 ,23562.32 ,23430.14 ,959530000,0.27%
2014/7/15,23459.96 ,23482.84 ,23496.57 ,23398.25 ,1050000000,0.49%
2014/7/14,23346.67 ,23310.16 ,23459.48 ,23273.41 ,1060000000,0.49%
2014/7/11,23233.45 ,23155.69 ,23307.54 ,23146.99 ,1120000000,-0.02%
2014/7/10,23238.99 ,23281.45 ,23281.45 ,23182.06 ,1100000000,0.27%
2014/7/9,23176.07 ,23408.05 ,23408.05 ,23126.68 ,1550000000,-1.55%
2014/7/8,23541.38 ,23555.31 ,23555.66 ,23455.13 ,1110000000,0.00%
2014/7/7,23540.92 ,23581.40 ,23592.38 ,23435.24 ,911910000,-0.02%
2014/7/4,23546.36 ,23609.32 ,23626.14 ,23508.27 ,1120000000,0.06%
2014/7/3,23531.44 ,23553.60 ,23591.47 ,23482.90 ,1070000000,-0.08%
2014/7/2,23549.62 ,23326.53 ,23576.35 ,23293.82 ,1940000000,1.55%
2014/6/30,23190.72 ,23273.19 ,23346.23 ,22960.08 ,1480000000,-0.13%
2014/6/27,23221.52 ,23188.48 ,23272.10 ,23111.03 ,1190000000,0.10%
2014/6/26,23197.83 ,22947.84 ,23203.48 ,22926.04 ,1290000000,1.45%
2014/6/25,22866.70 ,22935.06 ,22938.70 ,22829.29 ,1080000000,-0.06%
2014/6/24,22880.64 ,22915.92 ,22946.10 ,22832.91 ,1450000000,0.33%
2014/6/23,22804.81 ,23165.26 ,23393.81 ,22802.10 ,2010000000,-1.68%
2014/6/20,23194.06 ,23199.18 ,23285.52 ,23157.86 ,1340000000,0.11%
2014/6/19,23167.73 ,23264.92 ,23300.31 ,23122.75 ,1420000000,-0.06%
2014/6/18,23181.72 ,23128.22 ,23299.36 ,23128.22 ,1300000000,-0.09%
2014/6/17,23203.59 ,23237.63 ,23242.69 ,23127.02 ,1360000000,-0.42%
2014/6/16,23300.67 ,23299.04 ,23340.42 ,23232.56 ,1220000000,-0.08%
2014/6/13,23319.17 ,23099.87 ,23397.77 ,23099.87 ,1560000000,0.62%
2014/6/12,23175.02 ,23127.82 ,23237.76 ,23065.50 ,1260000000,-0.35%
2014/6/11,23257.29 ,23281.14 ,23281.14 ,23168.14 ,1310000000,-0.25%
2014/6/10,23315.74 ,23206.20 ,23360.25 ,23061.25 ,1730000000,0.86%
2014/6/9,23117.47 ,23086.94 ,23159.60 ,23053.38 ,1180000000,0.73%
2014/6/6,22951.00 ,23231.32 ,23231.32 ,22950.67 ,1790000000,-0.69%
2014/6/5,23109.66 ,23142.66 ,23178.08 ,23052.43 ,1140000000,-0.18%
2014/6/4,23151.71 ,23284.17 ,23284.17 ,23110.85 ,1100000000,-0.60%
2014/6/3,23291.04 ,23327.51 ,23327.51 ,23134.34 ,1870000000,0.91%
2014/5/30,23081.65 ,23074.79 ,23178.60 ,22993.71 ,2140000000,0.31%
2014/5/29,23010.14 ,23103.31 ,23209.26 ,22968.10 ,1660000000,-0.30%
2014/5/28,23080.03 ,23023.82 ,23204.94 ,22949.86 ,1880000000,0.59%
2014/5/27,22944.30 ,22953.12 ,22984.46 ,22886.46 ,886170000,-0.08%
2014/5/26,22963.18 ,23055.47 ,23086.98 ,22898.78 ,921740000,-0.01%
2014/5/23,22965.86 ,23010.45 ,23010.45 ,22922.35 ,1330000000,0.05%
